,ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,CLM_AMT,CLM_COUNT,EXPOSURE
1064,93202709,0,1968-11-06,31.0,2,7.0,35000.0,Yes,126000.0,No,M,High School,Blue Collar,28,Commercial,12860,10,Minivan,yes,Yes,1,1.0,Highly Urban/ Urban,3920,1,0.87
1065,138657379,0,1959-09-17,40.0,0,11.0,88000.0,No,261000.0,Yes,M,Masters,Professional,49,Private,14300,10,Minivan,yes,Yes,0,11.0,Highly Urban/ Urban,0,0,0.699
1066,599662759,0,1961-03-20,38.0,2,9.0,100000.0,Yes,,No,M,Masters,Unknown,36,Commercial,28670,1,Panel Truck,yes,No,1,17.0,Highly Rural/ Rural,0,0,0.204
1067,422155941,0,1948-08-08,51.0,0,0.0,0.0,No,101000.0,Yes,F,High School,Home Maker,30,Private,11750,7,Sports Car,no,No,3,,Highly Urban/ Urban,4025,2,1.0
1068,642590788,0,1958-01-19,41.0,2,9.0,,No,448000.0,Yes,M,PhD,Doctor,26,Private,11740,1,Pickup,no,No,1,20.0,Highly Urban/ Urban,0,0,0.594
1069,527670758,0,1941-02-10,58.0,0,13.0,87000.0,No,311000.0,Yes,M,Bachelors,Professional,88,Private,22420,4,Van,yes,No,0,1.0,Highly Urban/ Urban,0,0,0.597
1070,858295286,0,1945-11-15,54.0,0,,70000.0,No,,No,F,Masters,Lawyer,18,Private,15480,6,SUV,no,No,0,14.0,Highly Rural/ Rural,0,0,1.0
1071,964324469,0,1952-01-13,47.0,0,5.0,69000.0,No,,No,M,Below High Sc,Blue Collar,36,Commercial,6200,1,Pickup,yes,No,2,4.0,Highly Urban/ Urban,5103,1,0.636
1072,75318000,0,1970-03-03,29.0,3,8.0,62000.0,Yes,,No,F,Bachelors,Student,11,Commercial,1500,1,SUV,no,No,1,6.0,Highly Urban/ Urban,0,0,0.993
1073,135293295,0,1961-05-11,38.0,0,8.0,45000.0,No,164000.0,Yes,F,Bachelors,Professional,31,Private,9760,11,SUV,no,Yes,4,6.0,Highly Urban/ Urban,0,0,1.0
1074,63207789,0,1952-02-06,47.0,0,11.0,30000.0,No,150000.0,Yes,M,Below High Sc,Blue Collar,34,Commercial,21210,1,Van,yes,No,0,8.0,Highly Urban/ Urban,0,0,1.0
1075,5849652,0,1949-07-29,50.0,0,11.0,73000.0,No,276000.0,No,F,High School,Blue Collar,71,Commercial,13790,1,SUV,no,No,0,1.0,Highly Urban/ Urban,0,0,1.0
1076,419976048,0,1953-04-26,46.0,0,3.0,17000.0,No,,No,M,Bachelors,Student,45,Private,15520,10,Minivan,yes,No,0,11.0,Highly Urban/ Urban,0,0,1.0
1077,341162899,0,1958-05-02,41.0,0,0.0,0.0,No,,No,M,Bachelors,Student,18,Commercial,6610,1,Pickup,yes,Yes,1,1.0,Highly Rural/ Rural,0,0,1.0
1078,301425743,1,1958-10-20,41.0,3,10.0,,No,177000.0,Yes,M,Bachelors,Professional,26,Private,19750,9,Van,no,No,0,7.0,Highly Rural/ Rural,0,0,0.39
1079,817016721,0,1953-03-03,46.0,1,,69000.0,No,255000.0,Yes,M,Bachelors,Blue Collar,42,Commercial,13030,6,Minivan,no,No,6,7.0,Highly Urban/ Urban,0,0,1.0
1080,87761316,0,1960-05-09,39.0,2,14.0,29000.0,No,152000.0,Yes,F,Bachelors,Blue Collar,16,Private,26370,1,SUV,no,No,2,8.0,Highly Urban/ Urban,0,0,1.0
1081,910683297,0,1950-03-28,49.0,0,11.0,99000.0,No,317000.0,Yes,M,Masters,Lawyer,48,Private,10190,6,Minivan,no,No,0,16.0,Highly Urban/ Urban,0,0,1.0
1082,936079965,0,1946-02-25,53.0,0,13.0,173000.0,No,492000.0,No,M,PhD,Doctor,27,Private,18820,1,Van,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
1083,707689538,0,1952-12-12,46.0,0,14.0,54000.0,No,219000.0,Yes,F,Bachelors,Clerical,45,Private,20320,6,SUV,no,No,5,13.0,Highly Urban/ Urban,0,0,1.0
1084,160730761,1,1957-10-25,42.0,1,13.0,49000.0,Yes,198000.0,No,F,Bachelors,Manager,37,Private,5700,6,SUV,no,No,2,9.0,Highly Urban/ Urban,0,0,1.0
1085,291166495,0,1961-05-18,38.0,2,12.0,26000.0,No,168000.0,Yes,F,High School,Clerical,22,Private,10500,1,SUV,no,No,3,1.0,Highly Urban/ Urban,0,0,1.0
1086,16166819,0,1948-03-26,51.0,0,0.0,0.0,No,88000.0,Yes,M,High School,Student,16,Commercial,6720,1,Pickup,no,No,0,,Highly Urban/ Urban,7836,2,1.0
1087,441009409,0,1942-05-18,57.0,1,14.0,18000.0,No,119000.0,Yes,M,Masters,Unknown,10,Commercial,11710,9,Pickup,yes,No,0,11.0,Highly Rural/ Rural,0,0,1.0
1088,730441601,0,1946-03-13,53.0,0,13.0,17000.0,No,,Yes,M,Bachelors,Student,39,Commercial,15200,1,Minivan,yes,No,0,1.0,Highly Rural/ Rural,0,0,1.0
1089,543833421,0,1958-12-29,40.0,3,16.0,52000.0,Yes,,No,F,Masters,Lawyer,9,Private,10750,1,SUV,no,No,3,16.0,Highly Urban/ Urban,6879,3,0.6
1090,778454148,0,1958-12-09,40.0,0,10.0,157000.0,No,430000.0,No,M,Masters,Unknown,58,Commercial,21230,6,Van,yes,Yes,1,18.0,Highly Urban/ Urban,0,0,1.0
1091,298398909,0,1937-11-18,62.0,0,16.0,103000.0,No,345000.0,Yes,M,Masters,Lawyer,41,Private,11810,1,SUV,yes,No,0,15.0,Highly Urban/ Urban,3288,3,0.885
1092,547061152,0,1952-04-10,47.0,0,11.0,92000.0,No,266000.0,No,F,Bachelors,Manager,19,Private,19200,14,SUV,no,No,4,7.0,Highly Urban/ Urban,0,0,1.0
1093,465602138,0,1951-05-21,48.0,0,13.0,145000.0,No,378000.0,Yes,M,Masters,Lawyer,48,Private,20750,10,Minivan,no,No,0,21.0,Highly Urban/ Urban,0,0,1.0
1094,237919358,0,1953-03-05,46.0,0,13.0,64000.0,No,,Yes,M,Masters,Unknown,39,Commercial,33640,4,Panel Truck,no,No,0,14.0,Highly Urban/ Urban,0,0,1.0
1095,141869802,0,1954-09-23,45.0,0,0.0,0.0,No,,Yes,F,High School,Student,35,Private,14500,1,SUV,no,No,6,9.0,Highly Urban/ Urban,3521,3,0.087
1096,237014490,0,1960-02-18,39.0,0,6.0,99000.0,No,,No,F,High School,Professional,32,Private,24510,4,Minivan,no,No,0,9.0,Highly Urban/ Urban,0,0,1.0
1097,391478772,0,1964-06-10,35.0,2,14.0,27000.0,No,129000.0,Yes,F,High School,Clerical,23,Private,13410,7,SUV,no,No,1,8.0,Highly Urban/ Urban,0,0,1.0
1098,108491144,0,1954-05-07,45.0,0,,0.0,No,,No,M,Bachelors,Student,22,Commercial,14510,1,Minivan,no,No,3,8.0,Highly Rural/ Rural,0,0,1.0
1099,3988715,0,1954-07-31,45.0,0,12.0,38000.0,No,162000.0,No,F,Below High Sc,Clerical,21,Commercial,20150,4,Pickup,no,No,1,1.0,Highly Rural/ Rural,0,0,1.0
1100,468379423,0,1950-08-23,49.0,0,10.0,76000.0,No,223000.0,Yes,F,Masters,Lawyer,29,Private,17220,4,Sports Car,no,No,1,14.0,Highly Urban/ Urban,0,0,1.0
1101,767487685,0,1964-07-27,35.0,1,12.0,8000.0,No,,Yes,F,High School,Student,13,Commercial,2330,10,Sports Car,no,No,4,7.0,Highly Urban/ Urban,4021,1,1.0
1102,866705472,0,1945-04-15,54.0,0,15.0,130000.0,No,,Yes,F,PhD,Doctor,46,Private,15570,19,SUV,no,No,3,16.0,Highly Urban/ Urban,0,0,0.24
1103,599152796,0,1957-06-17,42.0,0,,,No,286000.0,Yes,F,Bachelors,Professional,33,Private,31830,1,Minivan,no,No,0,11.0,Highly Rural/ Rural,0,0,0.771
1104,904098670,0,1958-01-22,41.0,2,15.0,98000.0,Yes,273000.0,No,M,Bachelors,Blue Collar,22,Commercial,12850,1,Minivan,yes,No,6,1.0,Highly Urban/ Urban,0,0,1.0
1105,672549561,0,1949-02-11,50.0,0,11.0,105000.0,No,,No,M,Masters,Professional,31,Commercial,6500,1,Pickup,no,No,3,16.0,Highly Urban/ Urban,0,0,1.0
1106,930187847,0,1943-05-09,56.0,0,0.0,0.0,No,134000.0,Yes,F,Bachelors,Home Maker,39,Private,13130,6,Sports Car,no,No,1,13.0,Highly Rural/ Rural,0,0,1.0
1107,700098445,0,1958-04-22,41.0,0,12.0,95000.0,No,,No,F,Bachelors,Professional,21,Private,28710,4,Minivan,no,No,0,8.0,Highly Urban/ Urban,0,0,1.0
1108,459231441,0,1957-10-18,42.0,0,12.0,109000.0,No,268000.0,Yes,F,High School,Blue Collar,44,Commercial,1500,4,SUV,no,No,0,4.0,Highly Urban/ Urban,0,0,1.0
1109,778020709,0,1950-11-24,48.0,0,11.0,105000.0,No,276000.0,No,F,High School,Blue Collar,33,Private,28610,6,Minivan,no,No,2,1.0,Highly Urban/ Urban,0,0,1.0
1110,79991899,0,1972-01-17,27.0,4,13.0,167000.0,No,437000.0,Yes,M,Bachelors,Professional,71,Commercial,23060,1,Panel Truck,no,No,3,6.0,Highly Rural/ Rural,0,0,1.0
1111,470060990,0,1978-06-09,21.0,0,0.0,0.0,No,52000.0,No,M,High School,Student,55,Commercial,3600,10,Minivan,yes,No,7,1.0,Highly Rural/ Rural,0,0,1.0
1112,617959052,2,1958-07-05,41.0,3,0.0,0.0,No,56000.0,Yes,F,High School,Home Maker,27,Private,16840,1,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
1113,190335385,0,1949-12-10,49.0,0,0.0,0.0,No,,No,F,PhD,Home Maker,46,Private,17520,9,SUV,no,No,2,19.0,Highly Urban/ Urban,0,0,1.0
1114,731368580,0,1974-08-14,25.0,3,12.0,78000.0,Yes,,No,F,High School,Professional,5,Private,20640,6,Minivan,no,No,0,12.0,Highly Urban/ Urban,0,0,1.0
1115,345771306,0,1957-09-13,42.0,0,8.0,61000.0,No,228000.0,No,M,High School,Clerical,36,Commercial,11830,1,Pickup,no,No,2,1.0,Highly Rural/ Rural,0,0,0.528
1116,910202703,0,1957-04-01,42.0,0,11.0,97000.0,No,283000.0,No,M,Masters,Lawyer,40,Private,19580,6,Van,no,Yes,0,17.0,Highly Urban/ Urban,0,0,1.0
1117,892231761,0,1956-11-25,42.0,0,10.0,58000.0,No,202000.0,No,F,Bachelors,Blue Collar,29,Commercial,9480,4,Sports Car,no,No,1,,Highly Urban/ Urban,2327,4,1.0
1118,503862977,1,1958-02-26,41.0,4,8.0,176000.0,Yes,,No,F,PhD,Unknown,46,Commercial,21520,11,Pickup,no,No,4,17.0,Highly Urban/ Urban,29865,1,1.0
1119,884766026,0,1957-02-10,42.0,0,11.0,63000.0,No,244000.0,Yes,F,Masters,Lawyer,23,Private,12030,1,Sports Car,no,No,1,12.0,Highly Urban/ Urban,0,0,1.0
1120,37340719,0,1958-02-27,41.0,2,9.0,38000.0,No,166000.0,Yes,M,High School,Clerical,40,Private,12260,7,Minivan,no,No,3,11.0,Highly Urban/ Urban,0,0,1.0
1121,374610346,0,1961-12-05,37.0,2,8.0,74000.0,No,244000.0,Yes,F,Bachelors,Clerical,5,Private,16390,11,SUV,no,No,0,6.0,Highly Urban/ Urban,0,0,1.0
1122,25899381,0,1944-09-11,55.0,0,12.0,134000.0,No,342000.0,Yes,F,PhD,Lawyer,8,Private,29170,6,SUV,no,Yes,0,13.0,Highly Urban/ Urban,0,0,1.0
1123,463586488,0,1969-06-07,30.0,1,0.0,0.0,No,,Yes,M,High School,Student,21,Private,4500,1,Pickup,no,No,0,7.0,Highly Urban/ Urban,3755,4,0.255
1124,134794189,0,1947-10-08,52.0,0,14.0,135000.0,No,335000.0,Yes,M,PhD,Manager,28,Private,17530,1,Minivan,no,Yes,1,13.0,Highly Urban/ Urban,0,0,1.0
1125,174725774,0,1949-05-04,50.0,0,13.0,37000.0,No,184000.0,Yes,M,High School,Blue Collar,48,Commercial,18050,3,Van,no,No,4,1.0,Highly Urban/ Urban,0,0,1.0
1126,756376204,0,1966-12-29,32.0,3,14.0,,No,129000.0,Yes,F,Below High Sc,Blue Collar,34,Private,6890,1,Sports Car,no,Yes,1,,Highly Urban/ Urban,3429,1,0.801
1127,88241450,0,1948-11-26,50.0,0,12.0,,No,,No,F,High School,Clerical,16,Private,14910,10,SUV,no,No,1,12.0,Highly Rural/ Rural,0,0,1.0
1128,621372360,0,1972-09-09,27.0,1,0.0,0.0,No,,Yes,F,Below High Sc,Student,39,Commercial,11330,4,Sports Car,no,Yes,7,4.0,Highly Urban/ Urban,0,0,0.396
1129,815407023,0,1963-03-21,36.0,0,11.0,121000.0,No,310000.0,No,M,Bachelors,Manager,46,Commercial,36420,6,Panel Truck,yes,No,3,8.0,Highly Urban/ Urban,0,0,1.0
1130,956104436,0,1953-08-27,46.0,0,0.0,0.0,No,,Yes,F,Below High Sc,Student,57,Private,25940,10,SUV,no,No,0,6.0,Highly Rural/ Rural,0,0,1.0
1131,669976904,0,1963-11-10,36.0,0,11.0,30000.0,No,153000.0,Yes,F,Below High Sc,Blue Collar,33,Private,17970,10,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,0.009
1132,916445300,0,1950-02-18,49.0,0,11.0,,No,583000.0,No,F,Masters,Lawyer,17,Private,38940,1,Van,no,No,3,20.0,Highly Urban/ Urban,0,0,1.0
1133,751338912,0,1957-10-01,42.0,2,11.0,68000.0,Yes,,No,M,Bachelors,Professional,13,Private,18130,3,Van,yes,No,2,10.0,Highly Urban/ Urban,4348,2,1.0
1134,914959395,0,1936-07-24,63.0,0,17.0,86000.0,No,319000.0,Yes,F,Bachelors,Professional,13,Private,20960,4,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
1135,906801725,0,1936-10-13,63.0,0,15.0,33000.0,No,196000.0,Yes,F,High School,Manager,30,Private,23750,5,Sports Car,no,No,4,,Highly Urban/ Urban,0,0,1.0
1136,121997238,0,1935-01-28,64.0,0,0.0,0.0,No,,Yes,M,High School,Student,60,Private,7900,6,Sports Car,yes,Yes,9,8.0,Highly Urban/ Urban,12301,4,1.0
1137,457695790,0,1964-07-24,35.0,2,0.0,0.0,No,59000.0,Yes,F,Bachelors,Home Maker,21,Private,5000,6,Sports Car,no,No,0,13.0,Highly Urban/ Urban,5297,1,0.174
1138,920579205,0,1951-12-24,47.0,0,13.0,78000.0,No,227000.0,Yes,M,Masters,Manager,25,Private,14010,10,Minivan,yes,Yes,0,18.0,Highly Urban/ Urban,0,0,1.0
1139,73710290,0,1942-08-03,57.0,0,13.0,100000.0,No,298000.0,Yes,M,Masters,Lawyer,23,Private,17200,1,Van,no,No,5,20.0,Highly Urban/ Urban,0,0,1.0
1140,418418632,0,1970-10-07,29.0,3,0.0,0.0,Yes,,No,F,High School,Student,12,Commercial,6720,1,Sports Car,no,Yes,5,6.0,Highly Urban/ Urban,4699,6,0.24
1141,133595265,0,1950-02-19,49.0,0,12.0,25000.0,No,148000.0,Yes,M,Below High Sc,Blue Collar,27,Private,8850,1,Minivan,yes,No,1,1.0,Highly Urban/ Urban,6606,7,1.0
1142,591933815,0,1953-04-11,46.0,0,9.0,107000.0,No,342000.0,Yes,M,Masters,Manager,7,Private,6100,1,Minivan,yes,No,0,15.0,Highly Urban/ Urban,0,0,1.0
1143,880819896,0,1962-09-17,37.0,2,14.0,66000.0,No,214000.0,Yes,M,High School,Manager,26,Private,20570,4,Van,no,No,5,5.0,Highly Urban/ Urban,0,0,1.0
1144,140960557,1,1943-03-19,56.0,2,0.0,0.0,Yes,,No,F,Below High Sc,Student,35,Private,23630,1,Minivan,no,No,2,8.0,Highly Urban/ Urban,4799,4,1.0
1145,576927212,0,1938-08-14,61.0,0,14.0,53000.0,No,184000.0,Yes,M,Masters,Lawyer,66,Private,12850,7,Pickup,yes,No,0,11.0,Highly Rural/ Rural,0,0,1.0
1146,388940769,2,1959-12-02,39.0,2,13.0,92000.0,No,302000.0,Yes,M,Bachelors,Professional,50,Private,7730,10,Minivan,yes,No,4,1.0,Highly Urban/ Urban,0,0,1.0
1147,517379402,1,1957-05-11,42.0,1,7.0,131000.0,No,349000.0,Yes,M,High School,Manager,39,Private,14590,1,Minivan,yes,Yes,7,9.0,Highly Urban/ Urban,0,0,1.0
1148,860428575,0,1970-03-27,29.0,1,13.0,37000.0,Yes,,No,M,High School,Professional,45,Private,16150,1,Minivan,no,No,8,9.0,Highly Urban/ Urban,0,0,1.0
1149,348441877,0,1948-03-04,51.0,0,9.0,66000.0,No,214000.0,No,F,High School,Blue Collar,42,Commercial,31120,1,Minivan,no,No,0,,Highly Rural/ Rural,0,0,1.0
1150,838358712,0,1950-01-07,49.0,0,6.0,90000.0,No,,No,F,Masters,Lawyer,38,Private,10450,4,Sports Car,no,No,0,19.0,Highly Urban/ Urban,0,0,1.0
1151,183697567,0,1954-07-18,45.0,0,13.0,80000.0,No,270000.0,Yes,M,Masters,Professional,26,Private,20280,4,Van,yes,No,1,14.0,Highly Urban/ Urban,0,0,1.0
1152,674303590,0,1941-07-16,58.0,0,14.0,132000.0,No,391000.0,Yes,F,Masters,Professional,31,Private,26780,7,Minivan,no,No,0,12.0,Highly Urban/ Urban,0,0,1.0
1153,659941698,0,1948-12-24,50.0,0,13.0,74000.0,No,213000.0,Yes,F,Masters,Lawyer,13,Private,8870,3,Sports Car,no,Yes,6,11.0,Highly Urban/ Urban,0,0,1.0
1154,466539809,0,1953-07-02,46.0,0,12.0,103000.0,No,286000.0,No,M,Masters,Lawyer,21,Private,13050,1,Minivan,yes,No,0,7.0,Highly Urban/ Urban,0,0,1.0
1155,957086884,0,1964-04-12,35.0,3,14.0,6000.0,No,64000.0,Yes,F,Below High Sc,Home Maker,24,Private,6820,10,SUV,no,No,0,1.0,Highly Rural/ Rural,0,0,0.087
1156,362967186,0,1960-10-23,39.0,1,11.0,32000.0,No,174000.0,Yes,F,High School,Professional,38,Private,8620,6,SUV,no,No,4,1.0,Highly Urban/ Urban,3349,2,1.0
1157,741216115,0,1961-11-27,37.0,0,12.0,98000.0,No,257000.0,Yes,M,Bachelors,Professional,49,Commercial,22660,3,Panel Truck,yes,No,5,7.0,Highly Urban/ Urban,0,0,1.0
1158,711467735,0,1944-03-07,55.0,0,12.0,43000.0,No,,Yes,M,High School,Student,59,Private,1500,1,Minivan,yes,Yes,3,6.0,Highly Rural/ Rural,0,0,1.0
1159,655824752,0,1944-03-01,55.0,0,,83000.0,No,202000.0,Yes,M,Masters,Unknown,20,Commercial,24750,4,Panel Truck,yes,No,0,17.0,Highly Urban/ Urban,0,0,0.738
1160,422758152,0,1945-06-02,54.0,0,3.0,28000.0,No,181000.0,Yes,M,High School,Clerical,5,Private,15730,3,Minivan,yes,No,3,5.0,Highly Urban/ Urban,0,0,1.0
1161,160730761,1,1957-10-25,42.0,1,,49000.0,Yes,198000.0,No,F,Bachelors,Manager,37,Private,10440,1,SUV,no,No,0,9.0,Highly Urban/ Urban,3244,3,1.0
1162,874594485,0,1954-06-06,45.0,1,10.0,59000.0,Yes,,No,M,Masters,Unknown,61,Commercial,22690,10,Panel Truck,no,No,3,8.0,Highly Urban/ Urban,3581,4,1.0
1163,77981216,0,1955-03-07,44.0,2,11.0,188000.0,No,498000.0,Yes,F,PhD,Doctor,35,Private,24740,6,Pickup,no,No,2,14.0,Highly Urban/ Urban,0,0,1.0
1164,73898389,0,1954-10-22,45.0,2,0.0,0.0,Yes,,No,F,Masters,Home Maker,23,Commercial,6000,17,Sports Car,no,No,4,20.0,Highly Urban/ Urban,0,0,1.0
1165,536203065,0,1952-03-03,47.0,0,,64000.0,No,254000.0,Yes,M,Bachelors,Professional,5,Private,13000,6,Minivan,yes,No,1,7.0,Highly Urban/ Urban,0,0,0.822
1166,484217668,0,1960-08-31,39.0,0,16.0,92000.0,No,296000.0,Yes,M,High School,Blue Collar,40,Commercial,14610,7,Minivan,yes,No,0,1.0,Highly Urban/ Urban,2441,3,1.0
1167,622982638,0,1953-02-07,46.0,0,10.0,155000.0,No,,No,F,PhD,Manager,29,Private,28540,10,Pickup,no,No,4,10.0,Highly Urban/ Urban,0,0,1.0
1168,457987162,0,1954-03-17,45.0,0,,20000.0,No,135000.0,No,F,Bachelors,Home Maker,43,Private,10740,6,Minivan,no,No,2,1.0,Highly Rural/ Rural,0,0,1.0
1169,888163837,0,1951-07-16,48.0,0,7.0,35000.0,No,,No,M,High School,Clerical,13,Commercial,6200,10,Pickup,no,No,2,9.0,Highly Rural/ Rural,0,0,0.138
1170,591264788,0,1952-11-07,47.0,0,13.0,24000.0,No,148000.0,Yes,F,High School,Home Maker,32,Private,13250,9,SUV,no,Yes,0,1.0,Highly Urban/ Urban,0,0,0.675
1171,128515960,0,1958-04-12,41.0,4,8.0,30000.0,No,116000.0,Yes,F,Below High Sc,Clerical,38,Private,12770,7,Minivan,no,No,0,1.0,Highly Rural/ Rural,0,0,1.0
1172,40523894,0,1942-10-23,57.0,0,14.0,75000.0,No,249000.0,Yes,M,Masters,Lawyer,36,Private,14750,13,Minivan,yes,No,0,21.0,Highly Urban/ Urban,0,0,1.0
1173,714687889,0,1970-06-10,29.0,0,10.0,79000.0,No,241000.0,Yes,F,Masters,Manager,37,Private,14460,10,SUV,no,No,0,8.0,Highly Urban/ Urban,0,0,1.0
1174,170839274,0,1962-08-05,37.0,0,10.0,55000.0,No,184000.0,No,M,High School,Blue Collar,30,Commercial,8700,6,Pickup,no,Yes,0,1.0,Highly Urban/ Urban,6250,4,1.0
1175,591933815,0,1953-04-11,46.0,0,9.0,107000.0,No,342000.0,Yes,M,Masters,Manager,7,Private,16800,16,Van,yes,No,4,15.0,Highly Urban/ Urban,0,0,1.0
1176,391416090,0,1955-09-08,44.0,0,,99000.0,No,235000.0,No,M,Masters,Unknown,18,Commercial,21330,4,Van,no,No,5,18.0,Highly Urban/ Urban,0,0,1.0
1177,230975934,0,1946-09-19,53.0,0,13.0,80000.0,No,247000.0,Yes,F,Bachelors,Blue Collar,58,Commercial,20990,4,Sports Car,no,Yes,5,9.0,Highly Urban/ Urban,3408,1,0.939
1178,973319273,0,1966-08-13,33.0,1,13.0,67000.0,No,132000.0,Yes,F,Masters,Lawyer,17,Private,16780,4,SUV,no,No,1,15.0,Highly Urban/ Urban,0,0,1.0
1179,723410690,0,1964-09-09,35.0,0,10.0,57000.0,No,,No,M,Below High Sc,Clerical,36,Private,11050,4,Minivan,yes,No,0,1.0,Highly Rural/ Rural,0,0,0.855
1180,128821230,0,1944-06-06,55.0,0,0.0,0.0,No,97000.0,Yes,F,High School,Home Maker,34,Commercial,26890,1,Pickup,no,No,3,10.0,Highly Urban/ Urban,0,0,1.0
1181,736548294,0,1949-02-13,50.0,0,10.0,77000.0,No,,No,F,Bachelors,Professional,46,Private,9220,3,SUV,no,No,0,7.0,Highly Urban/ Urban,0,0,1.0
1182,107330101,1,1954-03-25,45.0,2,14.0,29000.0,Yes,,No,M,High School,Blue Collar,57,Commercial,6000,1,Minivan,yes,No,0,1.0,Highly Urban/ Urban,13042,5,1.0
1183,10902340,0,1964-10-26,35.0,0,11.0,122000.0,No,,Yes,F,Masters,Lawyer,41,Private,26820,4,SUV,no,No,2,12.0,Highly Urban/ Urban,0,0,1.0
1184,837237250,2,1943-05-10,56.0,2,17.0,28000.0,Yes,155000.0,No,M,Bachelors,Clerical,46,Private,9910,1,Minivan,yes,No,3,1.0,Highly Urban/ Urban,4814,4,0.513
1185,589562459,0,1947-10-04,52.0,0,7.0,16000.0,No,,No,M,Below High Sc,Clerical,40,Private,8080,1,Pickup,no,No,3,7.0,Highly Urban/ Urban,0,0,1.0
1186,810486505,0,1967-08-19,32.0,2,13.0,110000.0,Yes,277000.0,No,F,Bachelors,Manager,33,Private,15670,12,SUV,no,Yes,0,9.0,Highly Urban/ Urban,0,0,1.0
1187,340247899,0,1960-06-04,39.0,1,13.0,94000.0,Yes,,No,F,Masters,Lawyer,37,Private,27310,4,Minivan,no,No,0,16.0,Highly Urban/ Urban,0,0,1.0
1188,768598772,0,1954-04-10,45.0,1,11.0,52000.0,Yes,183000.0,No,F,High School,Blue Collar,52,Commercial,16210,17,SUV,no,No,1,6.0,Highly Rural/ Rural,0,0,1.0
1189,946949662,0,1961-01-10,38.0,0,9.0,,No,184000.0,Yes,F,High School,Professional,64,Private,10740,10,SUV,no,No,1,13.0,Highly Urban/ Urban,0,0,1.0
1190,640459101,1,1960-10-09,39.0,3,13.0,49000.0,No,214000.0,Yes,F,Bachelors,Clerical,32,Private,23420,8,Sports Car,no,No,0,1.0,Highly Rural/ Rural,0,0,0.591
1191,932328426,0,1971-08-15,28.0,4,10.0,10000.0,No,,Yes,M,Bachelors,Student,13,Commercial,5850,1,Pickup,yes,Yes,0,12.0,Highly Urban/ Urban,5657,3,0.858
1192,280963492,0,1959-04-17,40.0,0,11.0,50000.0,No,240000.0,Yes,M,Masters,Unknown,40,Commercial,21160,3,Van,yes,No,2,15.0,Highly Urban/ Urban,4191,4,0.207
1193,494990328,0,1973-03-11,26.0,1,9.0,44000.0,No,210000.0,Yes,F,High School,Manager,47,Private,12000,7,SUV,no,No,3,5.0,Highly Urban/ Urban,0,0,1.0
1194,578768750,3,1958-06-29,41.0,3,14.0,129000.0,No,374000.0,Yes,F,Masters,Professional,10,Commercial,44270,13,Van,no,No,4,9.0,Highly Urban/ Urban,0,0,1.0
1195,598130591,0,1948-02-16,51.0,0,5.0,94000.0,No,,No,M,Bachelors,Professional,30,Private,14370,3,Minivan,no,No,0,9.0,Highly Urban/ Urban,0,0,1.0
1196,198843358,2,1940-10-14,59.0,2,16.0,109000.0,No,324000.0,Yes,F,Masters,Manager,32,Commercial,21880,6,Pickup,no,No,6,18.0,Highly Urban/ Urban,4815,1,0.684
1197,650019033,0,1940-10-14,59.0,0,11.0,38000.0,No,,No,M,High School,Blue Collar,43,Commercial,15080,6,Minivan,no,No,5,6.0,Highly Urban/ Urban,5501,3,1.0
1198,627082069,0,1951-11-16,48.0,0,0.0,0.0,No,,No,F,Below High Sc,Student,5,Private,9060,1,SUV,no,No,2,1.0,Highly Urban/ Urban,0,0,1.0
1199,132538177,0,1938-10-24,61.0,0,10.0,10000.0,No,104000.0,No,F,PhD,Home Maker,31,Private,8590,6,Sports Car,no,No,4,10.0,Highly Urban/ Urban,3048,2,1.0
1200,713200511,0,1946-12-17,52.0,0,13.0,99000.0,No,276000.0,Yes,F,Masters,Lawyer,35,Private,35570,10,Van,no,No,1,10.0,Highly Urban/ Urban,0,0,1.0
1201,602256369,0,1970-06-12,29.0,2,14.0,45000.0,No,149000.0,Yes,F,High School,Blue Collar,11,Commercial,8930,7,SUV,no,No,4,1.0,Highly Urban/ Urban,1502,4,0.282
1202,346673007,0,1962-02-14,37.0,2,13.0,32000.0,No,148000.0,Yes,F,Masters,Lawyer,32,Private,10860,4,SUV,no,No,3,22.0,Highly Urban/ Urban,0,0,1.0
1203,794302966,0,1951-01-13,48.0,0,9.0,49000.0,No,180000.0,Yes,F,High School,Blue Collar,9,Commercial,11230,7,SUV,no,No,0,1.0,Highly Urban/ Urban,6452,3,0.282
1204,133941548,1,1962-10-21,37.0,2,10.0,31000.0,No,133000.0,Yes,F,High School,Clerical,33,Private,8280,6,Sports Car,no,No,1,8.0,Highly Urban/ Urban,0,0,1.0
1205,674928177,0,1967-01-04,32.0,3,16.0,28000.0,Yes,,No,F,High School,Clerical,52,Private,4340,4,SUV,no,Yes,4,1.0,Highly Urban/ Urban,2777,6,1.0
